index,GRID_ID,score_lu,score_emp,score_est,score_ind,score_fac,fq
3935,Y-45,0.0,0.0,0.0,0.0,0.0,0.0
3936,AA-45,0.0,1.0,1.0,0.0,0.0,0.75
3937,AB-45,0.0,1.0,1.0,0.0,0.0,0.75
3938,AF-45,0.0,0.0,0.0,0.0,0.0,0.0
3939,AG-45,0.0,1.0,1.0,0.0,0.0,0.75
3940,AH-45,0.0,1.0,1.0,0.0,0.0,0.75
3941,AI-45,0.0,1.0,2.0,2.0,0.0,2.0
3942,AJ-45,0.0,1.0,1.0,0.0,0.0,0.75
3943,AT-45,0.0,1.0,1.0,0.0,0.0,0.75
3944,AU-45,2.0,2.0,1.0,0.0,0.0,1.85
3945,AV-45,0.0,1.0,0.0,0.0,0.0,0.5
3946,AW-45,0.0,1.0,1.0,0.0,0.0,0.75
3947,AX-45,0.0,1.0,1.0,0.0,0.0,0.75
3948,AY-45,0.0,1.0,1.0,0.0,0.0,0.75
3949,BA-45,0.0,1.0,1.0,0.0,0.0,0.75
3950,BB-45,0.0,1.0,0.0,0.0,0.0,0.5
3951,BC-45,0.0,1.0,2.0,0.0,0.0,1.0
3952,BD-45,2.0,3.0,2.0,0.0,0.0,2.6
3953,BE-45,3.0,2.0,2.0,0.0,0.0,2.4
3954,BF-45,2.0,2.0,3.0,1.0,0.0,2.85
3955,BG-45,2.0,2.0,2.0,3.0,0.0,3.6
3956,BH-45,4.0,4.0,3.0,4.0,0.0,5.95
3957,BI-45,1.0,3.0,2.0,2.0,0.0,3.3
3958,BJ-45,2.0,3.0,2.0,4.0,0.0,4.6
3959,BK-45,3.0,2.0,2.0,4.0,0.0,4.4
3960,BL-45,1.0,2.0,3.0,2.0,0.0,3.05
3961,BM-45,1.0,2.0,2.0,2.0,0.0,2.8
3962,BN-45,0.0,1.0,2.0,0.0,0.0,1.0
3963,BP-45,0.0,1.0,2.0,0.0,0.0,1.0
3964,BS-45,0.0,1.0,2.0,0.0,0.0,1.0
3965,BU-45,0.0,2.0,3.0,3.0,0.0,3.25
3966,BV-45,1.0,1.0,1.0,0.0,0.0,1.05
3967,BW-45,0.0,1.0,2.0,0.0,0.0,1.0
3968,BX-45,0.0,2.0,3.0,0.0,0.0,1.75
3969,BY-45,0.0,2.0,3.0,0.0,0.0,1.75
3970,CE-45,0.0,1.0,3.0,1.0,0.0,1.75
3971,CF-45,1.0,2.0,3.0,2.0,0.0,3.05
3972,CG-45,4.0,3.0,2.0,2.0,0.0,4.2
3973,CH-45,4.0,2.0,1.0,4.0,0.0,4.45
3974,CI-45,3.0,3.0,3.0,3.0,0.0,4.65
3975,CJ-45,1.0,2.0,3.0,1.0,0.0,2.55
3976,CK-45,1.0,1.0,2.0,0.0,0.0,1.3
3977,CM-45,2.0,2.0,3.0,2.0,0.0,3.35
3978,CN-45,3.0,3.0,3.0,4.0,0.0,5.15
3979,CO-45,2.0,2.0,2.0,3.0,0.0,3.6
3980,CP-45,1.0,2.0,3.0,2.0,0.0,3.05
3981,CQ-45,1.0,1.0,1.0,0.0,0.0,1.05
3982,CR-45,2.0,1.0,1.0,1.0,1.0,2.35
3983,CS-45,0.0,1.0,2.0,0.0,1.0,1.5
3984,CT-45,1.0,0.0,0.0,3.0,1.0,2.3
3985,CU-45,1.0,2.0,2.0,1.0,2.0,3.3
3986,CV-45,2.0,2.0,2.0,3.0,2.0,4.6
3987,CY-45,0.0,1.0,1.0,0.0,1.0,1.25
3988,CZ-45,1.0,0.0,0.0,0.0,0.0,0.3
3989,DA-45,2.0,2.0,1.0,1.0,0.0,2.35
3990,DB-45,1.0,0.0,0.0,0.0,0.0,0.3
3991,DC-45,0.0,1.0,1.0,0.0,0.0,0.75
3992,DD-45,0.0,2.0,1.0,0.0,0.0,1.25
3993,DF-45,0.0,1.0,1.0,0.0,0.0,0.75
3994,DG-45,0.0,1.0,1.0,0.0,0.0,0.75
3995,R-44,1.0,3.0,2.0,2.0,0.0,3.3
3996,S-44,0.0,1.0,2.0,1.0,0.0,1.5
3997,V-44,0.0,1.0,0.0,0.0,0.0,0.5
3998,W-44,0.0,1.0,0.0,0.0,0.0,0.5
3999,X-44,1.0,1.0,1.0,1.0,0.0,1.55
4000,AA-44,0.0,1.0,1.0,0.0,0.0,0.75
4001,AB-44,0.0,0.0,0.0,0.0,0.0,0.0
4002,AC-44,0.0,1.0,1.0,0.0,0.0,0.75
4003,AD-44,0.0,1.0,1.0,0.0,0.0,0.75
4004,AE-44,0.0,1.0,1.0,0.0,0.0,0.75
4005,AF-44,0.0,1.0,1.0,0.0,0.0,0.75
4006,AH-44,0.0,1.0,1.0,0.0,0.0,0.75
4007,AI-44,1.0,2.0,2.0,1.0,0.0,2.3
4008,AJ-44,1.0,1.0,1.0,0.0,0.0,1.05
4009,AN-44,0.0,1.0,0.0,0.0,0.0,0.5
4010,AW-44,0.0,1.0,0.0,0.0,0.0,0.5
4011,AX-44,0.0,1.0,1.0,0.0,0.0,0.75
4012,AY-44,0.0,1.0,1.0,0.0,0.0,0.75
4013,AZ-44,0.0,1.0,1.0,0.0,0.0,0.75
4014,BC-44,0.0,1.0,1.0,0.0,0.0,0.75
4015,BD-44,1.0,4.0,4.0,3.0,0.0,4.8
4016,BE-44,2.0,4.0,3.0,5.0,0.0,5.85
4017,BF-44,0.0,2.0,2.0,0.0,0.0,1.5
4018,BG-44,1.0,2.0,3.0,1.0,0.0,2.55
4019,BH-44,1.0,2.0,3.0,2.0,0.0,3.05
4020,BI-44,4.0,3.0,3.0,3.0,0.0,4.95
4021,BJ-44,3.0,2.0,3.0,3.0,0.0,4.15
4022,BK-44,3.0,2.0,2.0,3.0,0.0,3.9
4023,BL-44,3.0,3.0,2.0,3.0,0.0,4.4
4024,BM-44,1.0,2.0,3.0,1.0,0.0,2.55
4025,BN-44,0.0,2.0,2.0,0.0,0.0,1.5
4026,BP-44,2.0,1.0,1.0,0.0,0.0,1.35
4027,BT-44,0.0,1.0,1.0,0.0,0.0,0.75
4028,BU-44,0.0,1.0,1.0,0.0,0.0,0.75
4029,BV-44,0.0,2.0,2.0,1.0,0.0,2.0
4030,BW-44,0.0,2.0,3.0,1.0,0.0,2.25
4031,BX-44,1.0,3.0,3.0,3.0,0.0,4.05
4032,BZ-44,0.0,1.0,2.0,0.0,0.0,1.0
4033,CB-44,0.0,1.0,1.0,0.0,0.0,0.75
4034,CE-44,0.0,1.0,2.0,0.0,0.0,1.0
4035,CF-44,0.0,2.0,3.0,1.0,0.0,2.25
4036,CG-44,2.0,2.0,3.0,1.0,0.0,2.85
4037,CH-44,4.0,4.0,3.0,5.0,0.0,6.45
4038,CI-44,2.0,2.0,2.0,2.0,0.0,3.1
4039,CJ-44,2.0,2.0,3.0,1.0,0.0,2.85
4040,CK-44,0.0,1.0,3.0,0.0,0.0,1.25
4041,CL-44,0.0,1.0,2.0,1.0,0.0,1.5
4042,CM-44,0.0,1.0,3.0,0.0,0.0,1.25
4043,CN-44,2.0,3.0,3.0,3.0,0.0,4.35
4044,CO-44,1.0,2.0,3.0,1.0,0.0,2.55
4045,CP-44,1.0,1.0,3.0,0.0,0.0,1.55
4046,CQ-44,2.0,2.0,3.0,3.0,0.0,3.85
4047,CR-44,2.0,3.0,3.0,2.0,1.0,4.35
4048,CS-44,1.0,2.0,3.0,1.0,1.0,3.05
4049,CT-44,0.0,3.0,3.0,2.0,2.0,4.25
4050,CU-44,1.0,1.0,0.0,3.0,2.0,3.3
4051,CV-44,1.0,2.0,1.0,4.0,3.0,5.05
4052,CW-44,2.0,1.0,1.0,4.0,2.0,4.35
4053,CX-44,2.0,2.0,2.0,1.0,2.0,3.6
4054,CY-44,1.0,1.0,1.0,0.0,1.0,1.55
4055,CZ-44,1.0,1.0,1.0,0.0,1.0,1.55
4056,DA-44,1.0,1.0,1.0,0.0,1.0,1.55
4057,DB-44,1.0,0.0,0.0,0.0,1.0,0.8
4058,DC-44,2.0,1.0,1.0,0.0,0.0,1.35
4059,DF-44,0.0,1.0,1.0,0.0,0.0,0.75
4060,DG-44,0.0,1.0,1.0,0.0,0.0,0.75
4061,P-43,0.0,0.0,0.0,0.0,0.0,0.0
4062,Q-43,1.0,1.0,1.0,0.0,0.0,1.05
4063,R-43,0.0,1.0,1.0,1.0,0.0,1.25
4064,S-43,0.0,1.0,1.0,1.0,0.0,1.25
4065,T-43,0.0,1.0,1.0,0.0,0.0,0.75
4066,AD-43,1.0,0.0,0.0,0.0,0.0,0.3
4067,AE-43,0.0,1.0,1.0,0.0,0.0,0.75
4068,AI-43,0.0,1.0,1.0,1.0,0.0,1.25
4069,AV-43,0.0,1.0,1.0,0.0,0.0,0.75
4070,AY-43,0.0,1.0,1.0,0.0,0.0,0.75
4071,AZ-43,0.0,1.0,1.0,0.0,0.0,0.75
4072,BA-43,0.0,0.0,0.0,0.0,0.0,0.0
4073,BB-43,1.0,0.0,0.0,0.0,0.0,0.3
4074,BC-43,1.0,1.0,1.0,0.0,0.0,1.05
4075,BD-43,1.0,1.0,2.0,2.0,0.0,2.3
4076,BE-43,2.0,2.0,2.0,3.0,0.0,3.6
4077,BF-43,1.0,1.0,2.0,1.0,0.0,1.8
4078,BG-43,0.0,1.0,2.0,0.0,0.0,1.0
4079,BH-43,1.0,2.0,2.0,2.0,0.0,2.8
4080,BI-43,2.0,3.0,3.0,4.0,0.0,4.85
4081,BJ-43,0.0,2.0,3.0,3.0,0.0,3.25
4082,BK-43,2.0,3.0,3.0,3.0,0.0,4.35
4083,BL-43,1.0,2.0,2.0,1.0,0.0,2.3
4084,BM-43,2.0,2.0,2.0,1.0,0.0,2.6
4085,BN-43,2.0,2.0,2.0,1.0,0.0,2.6
4086,BO-43,2.0,1.0,2.0,0.0,0.0,1.6
4087,BP-43,2.0,1.0,1.0,0.0,0.0,1.35
4088,BQ-43,1.0,1.0,1.0,0.0,0.0,1.05
4089,BR-43,0.0,0.0,0.0,0.0,0.0,0.0
4090,BT-43,1.0,1.0,2.0,0.0,0.0,1.3
4091,BU-43,0.0,1.0,2.0,0.0,0.0,1.0
4092,BV-43,0.0,2.0,3.0,1.0,0.0,2.25
4093,BW-43,0.0,2.0,4.0,2.0,0.0,3.0
4094,BY-43,0.0,1.0,2.0,0.0,0.0,1.0
4095,BZ-43,0.0,2.0,2.0,0.0,0.0,1.5
4096,CB-43,0.0,1.0,2.0,0.0,0.0,1.0
4097,CC-43,0.0,1.0,1.0,0.0,0.0,0.75
4098,CD-43,0.0,1.0,2.0,1.0,0.0,1.5
4099,CE-43,2.0,3.0,3.0,2.0,0.0,3.85
4100,CF-43,2.0,3.0,4.0,2.0,0.0,4.1
4101,CG-43,1.0,3.0,3.0,3.0,0.0,4.05
4102,CH-43,3.0,4.0,3.0,3.0,0.0,5.15
4103,CI-43,3.0,5.0,3.0,3.0,0.0,5.65
4104,CJ-43,3.0,4.0,3.0,4.0,0.0,5.65
4105,CK-43,1.0,2.0,2.0,2.0,0.0,2.8
4106,CL-43,1.0,2.0,2.0,1.0,0.0,2.3
4107,CM-43,0.0,1.0,2.0,1.0,0.0,1.5
4108,CN-43,2.0,3.0,3.0,3.0,0.0,4.35
4109,CO-43,1.0,2.0,3.0,1.0,0.0,2.55
4110,CP-43,2.0,3.0,2.0,4.0,0.0,4.6
4111,CQ-43,1.0,1.0,2.0,0.0,1.0,1.8
4112,CR-43,1.0,1.0,2.0,1.0,1.0,2.3
4113,CS-43,1.0,3.0,3.0,1.0,1.0,3.55
4114,CT-43,2.0,2.0,3.0,2.0,2.0,4.35
4115,CU-43,2.0,1.0,1.0,3.0,3.0,4.35
4116,CV-43,2.0,2.0,0.0,3.0,3.0,4.6
4117,CW-43,1.0,2.0,1.0,5.0,2.0,5.05
4118,CX-43,2.0,2.0,2.0,2.0,1.0,3.6
4119,CY-43,0.0,1.0,1.0,1.0,1.0,1.75
4120,CZ-43,1.0,1.0,1.0,1.0,1.0,2.05
4121,DA-43,0.0,0.0,0.0,0.0,1.0,0.5
4122,DB-43,0.0,1.0,1.0,0.0,1.0,1.25
4123,DC-43,1.0,1.0,0.0,0.0,1.0,1.3
4124,DD-43,2.0,1.0,1.0,1.0,1.0,2.35
4125,DE-43,0.0,0.0,0.0,0.0,0.0,0.0
4126,S-42,0.0,1.0,1.0,0.0,0.0,0.75
4127,T-42,2.0,1.0,1.0,0.0,0.0,1.35
4128,AX-47,0.0,1.0,1.0,0.0,0.0,0.75
4129,BD-47,0.0,1.0,1.0,0.0,0.0,0.75
4130,BE-47,0.0,1.0,1.0,0.0,0.0,0.75
4131,BG-47,0.0,1.0,1.0,0.0,0.0,0.75
4132,BH-47,0.0,1.0,1.0,0.0,0.0,0.75
4133,BM-47,0.0,1.0,1.0,0.0,0.0,0.75
4134,BP-47,0.0,1.0,1.0,0.0,0.0,0.75
4135,BR-47,0.0,1.0,1.0,0.0,0.0,0.75
4136,BS-47,0.0,1.0,1.0,0.0,0.0,0.75
4137,BV-47,0.0,1.0,3.0,0.0,0.0,1.25
4138,BW-47,0.0,2.0,3.0,1.0,0.0,2.25
4139,BZ-47,0.0,1.0,2.0,0.0,0.0,1.0
4140,DC-47,0.0,1.0,1.0,0.0,0.0,0.75
4141,DD-47,0.0,1.0,0.0,0.0,0.0,0.5
4142,DE-47,0.0,0.0,0.0,0.0,0.0,0.0
4143,DF-47,0.0,0.0,0.0,0.0,0.0,0.0
4144,DG-47,0.0,0.0,0.0,0.0,0.0,0.0
4145,DI-47,0.0,1.0,1.0,0.0,0.0,0.75
4146,Q-46,0.0,1.0,1.0,0.0,0.0,0.75
4147,R-46,0.0,1.0,1.0,0.0,0.0,0.75
4148,S-46,0.0,1.0,1.0,0.0,0.0,0.75
4149,T-46,0.0,0.0,0.0,0.0,0.0,0.0
4150,W-46,0.0,1.0,1.0,0.0,0.0,0.75
4151,AA-46,0.0,0.0,0.0,0.0,0.0,0.0
4152,AC-46,0.0,0.0,0.0,0.0,0.0,0.0
4153,AD-46,0.0,1.0,1.0,0.0,0.0,0.75
4154,AE-46,0.0,1.0,0.0,0.0,0.0,0.5
4155,AF-46,0.0,0.0,0.0,0.0,0.0,0.0
4156,AG-46,0.0,0.0,0.0,0.0,0.0,0.0
4157,AL-46,0.0,1.0,1.0,0.0,0.0,0.75
4158,AN-46,0.0,1.0,1.0,0.0,0.0,0.75
4159,AP-46,0.0,1.0,1.0,0.0,0.0,0.75
4160,AR-46,0.0,1.0,1.0,0.0,0.0,0.75
4161,AY-46,0.0,1.0,1.0,0.0,0.0,0.75
4162,BE-46,0.0,1.0,1.0,0.0,0.0,0.75
4163,BG-46,0.0,1.0,2.0,0.0,0.0,1.0
4164,BO-46,0.0,1.0,1.0,0.0,0.0,0.75
4165,BR-46,0.0,1.0,1.0,0.0,0.0,0.75
4166,BV-46,0.0,1.0,3.0,0.0,0.0,1.25
4167,BX-46,0.0,1.0,1.0,0.0,0.0,0.75
4168,BZ-46,0.0,1.0,3.0,1.0,0.0,1.75
4169,CA-46,0.0,1.0,3.0,1.0,0.0,1.75
4170,CO-46,0.0,1.0,1.0,0.0,0.0,0.75
4171,CV-46,0.0,1.0,1.0,0.0,1.0,1.25
4172,DB-46,0.0,1.0,1.0,0.0,0.0,0.75
4173,DE-46,0.0,1.0,1.0,0.0,0.0,0.75
4174,DF-46,0.0,0.0,0.0,0.0,0.0,0.0
4175,DG-46,0.0,1.0,1.0,0.0,0.0,0.75
4176,DI-46,0.0,1.0,1.0,0.0,0.0,0.75
4177,DJ-46,0.0,1.0,1.0,0.0,0.0,0.75
4178,DK-46,0.0,1.0,1.0,1.0,0.0,1.25
4179,DL-46,0.0,0.0,0.0,0.0,0.0,0.0
4180,DO-46,0.0,1.0,1.0,0.0,0.0,0.75
4181,DP-46,0.0,1.0,0.0,0.0,0.0,0.5
4182,Q-45,0.0,0.0,0.0,0.0,0.0,0.0
4183,R-45,0.0,1.0,1.0,0.0,0.0,0.75
4184,S-45,0.0,1.0,1.0,0.0,0.0,0.75
4185,T-45,0.0,1.0,1.0,0.0,0.0,0.75
4186,U-45,0.0,1.0,0.0,0.0,0.0,0.5
4187,X-45,0.0,1.0,1.0,0.0,0.0,0.75
4188,Z-45,0.0,1.0,0.0,0.0,0.0,0.5
4189,AC-45,0.0,1.0,0.0,0.0,0.0,0.5
4190,AD-45,0.0,1.0,1.0,0.0,0.0,0.75
4191,AE-45,0.0,1.0,1.0,0.0,0.0,0.75
4192,AK-45,0.0,1.0,1.0,0.0,0.0,0.75
4193,AL-45,0.0,1.0,1.0,0.0,0.0,0.75
4194,AM-45,0.0,1.0,1.0,0.0,0.0,0.75
4195,AN-45,0.0,1.0,1.0,0.0,0.0,0.75
4196,AO-45,0.0,1.0,1.0,0.0,0.0,0.75
4197,AP-45,0.0,1.0,1.0,0.0,0.0,0.75
4198,AQ-45,0.0,0.0,0.0,0.0,0.0,0.0
4199,AR-45,0.0,1.0,1.0,0.0,0.0,0.75
4200,AS-45,0.0,1.0,1.0,0.0,0.0,0.75
4201,AZ-45,0.0,1.0,1.0,0.0,0.0,0.75
4202,BO-45,0.0,1.0,2.0,0.0,0.0,1.0
4203,BQ-45,0.0,1.0,1.0,0.0,0.0,0.75
4204,BR-45,0.0,1.0,1.0,0.0,0.0,0.75
4205,BT-45,0.0,1.0,2.0,0.0,0.0,1.0
4206,BZ-45,0.0,1.0,2.0,0.0,0.0,1.0
4207,CA-45,0.0,1.0,2.0,0.0,0.0,1.0
4208,CB-45,0.0,2.0,4.0,1.0,0.0,2.5
4209,CC-45,0.0,1.0,2.0,0.0,0.0,1.0
4210,CD-45,0.0,1.0,1.0,0.0,0.0,0.75
4211,CL-45,0.0,2.0,2.0,0.0,0.0,1.5
4212,CW-45,0.0,1.0,1.0,0.0,2.0,1.75
4213,CX-45,0.0,0.0,0.0,0.0,1.0,0.5
4214,DE-45,0.0,0.0,0.0,0.0,0.0,0.0
4215,DH-45,0.0,0.0,0.0,0.0,0.0,0.0
4216,DI-45,0.0,1.0,1.0,0.0,0.0,0.75
4217,DJ-45,0.0,1.0,1.0,0.0,0.0,0.75
4218,DK-45,0.0,0.0,0.0,0.0,0.0,0.0
4219,DL-45,0.0,1.0,1.0,0.0,0.0,0.75
4220,DM-45,0.0,1.0,1.0,0.0,0.0,0.75
4221,DN-45,0.0,0.0,0.0,0.0,0.0,0.0
4222,DO-45,0.0,1.0,1.0,0.0,0.0,0.75
4223,DP-45,0.0,0.0,0.0,0.0,0.0,0.0
4224,P-44,0.0,0.0,0.0,0.0,0.0,0.0
4225,Q-44,0.0,1.0,1.0,0.0,0.0,0.75
4226,T-44,0.0,0.0,0.0,0.0,0.0,0.0
4227,U-44,0.0,1.0,1.0,0.0,0.0,0.75
4228,Y-44,0.0,1.0,1.0,0.0,0.0,0.75
4229,Z-44,0.0,1.0,1.0,0.0,0.0,0.75
4230,AG-44,0.0,1.0,1.0,0.0,0.0,0.75
4231,AK-44,0.0,1.0,1.0,0.0,0.0,0.75
4232,AL-44,0.0,1.0,1.0,0.0,0.0,0.75
4233,AM-44,0.0,1.0,1.0,0.0,0.0,0.75
4234,AO-44,0.0,1.0,1.0,0.0,0.0,0.75
4235,AP-44,0.0,1.0,1.0,0.0,0.0,0.75
4236,AQ-44,0.0,1.0,1.0,0.0,0.0,0.75
4237,AR-44,0.0,0.0,0.0,0.0,0.0,0.0
4238,AS-44,0.0,1.0,1.0,0.0,0.0,0.75
4239,AT-44,0.0,1.0,1.0,0.0,0.0,0.75
4240,AU-44,0.0,1.0,1.0,0.0,0.0,0.75
4241,AV-44,0.0,1.0,1.0,0.0,0.0,0.75
4242,BA-44,0.0,0.0,0.0,0.0,0.0,0.0
4243,BB-44,0.0,0.0,0.0,0.0,0.0,0.0
4244,BO-44,0.0,1.0,2.0,0.0,0.0,1.0
4245,BQ-44,0.0,1.0,1.0,0.0,0.0,0.75
4246,BR-44,0.0,1.0,1.0,0.0,0.0,0.75
4247,BS-44,0.0,1.0,3.0,1.0,0.0,1.75
4248,BY-44,0.0,3.0,4.0,1.0,0.0,3.0
4249,CA-44,0.0,1.0,2.0,0.0,0.0,1.0
4250,CC-44,0.0,1.0,1.0,0.0,0.0,0.75
4251,CD-44,0.0,1.0,2.0,0.0,0.0,1.0
4252,DD-44,0.0,1.0,1.0,0.0,0.0,0.75
4253,DE-44,0.0,1.0,1.0,0.0,0.0,0.75
4254,DH-44,0.0,1.0,1.0,0.0,0.0,0.75
4255,DI-44,0.0,0.0,0.0,0.0,0.0,0.0
4256,DJ-44,0.0,0.0,0.0,0.0,0.0,0.0
4257,DK-44,0.0,0.0,0.0,0.0,0.0,0.0
4258,DL-44,0.0,1.0,1.0,0.0,0.0,0.75
4259,DM-44,0.0,0.0,0.0,0.0,0.0,0.0
4260,DN-44,0.0,1.0,1.0,0.0,0.0,0.75
4261,DO-44,0.0,0.0,0.0,0.0,0.0,0.0
4262,U-43,0.0,1.0,1.0,0.0,0.0,0.75
4263,V-43,0.0,0.0,0.0,0.0,0.0,0.0
4264,W-43,0.0,1.0,1.0,0.0,0.0,0.75
4265,X-43,0.0,1.0,1.0,0.0,0.0,0.75
4266,Y-43,0.0,1.0,1.0,0.0,0.0,0.75
4267,Z-43,0.0,1.0,1.0,1.0,0.0,1.25
4268,AA-43,0.0,1.0,1.0,0.0,0.0,0.75
4269,AB-43,0.0,1.0,1.0,0.0,0.0,0.75
4270,AC-43,0.0,1.0,1.0,1.0,0.0,1.25
4271,AF-43,0.0,1.0,1.0,0.0,0.0,0.75
4272,AG-43,0.0,1.0,1.0,0.0,0.0,0.75
4273,AH-43,0.0,1.0,1.0,0.0,0.0,0.75
4274,AJ-43,0.0,1.0,1.0,0.0,0.0,0.75
4275,AK-43,0.0,1.0,1.0,0.0,0.0,0.75
4276,AL-43,0.0,1.0,1.0,0.0,0.0,0.75
4277,AM-43,0.0,1.0,1.0,0.0,0.0,0.75
4278,AN-43,0.0,1.0,1.0,0.0,0.0,0.75
4279,AO-43,0.0,1.0,0.0,0.0,0.0,0.5
4280,AP-43,0.0,0.0,0.0,0.0,0.0,0.0
4281,AQ-43,0.0,1.0,1.0,0.0,0.0,0.75
4282,AR-43,0.0,1.0,1.0,0.0,0.0,0.75
4283,AS-43,0.0,1.0,1.0,0.0,0.0,0.75
4284,AT-43,0.0,1.0,1.0,0.0,0.0,0.75
4285,AU-43,0.0,1.0,1.0,0.0,0.0,0.75
4286,AW-43,0.0,0.0,0.0,0.0,0.0,0.0
4287,AX-43,0.0,1.0,2.0,0.0,0.0,1.0
4288,BS-43,0.0,1.0,3.0,1.0,0.0,1.75
4289,BX-43,0.0,1.0,3.0,1.0,0.0,1.75
4290,CA-43,0.0,1.0,1.0,0.0,0.0,0.75
4291,DF-43,0.0,0.0,0.0,0.0,0.0,0.0
4292,DG-43,0.0,1.0,1.0,0.0,0.0,0.75
4293,DH-43,0.0,1.0,0.0,0.0,0.0,0.5
4294,DI-43,0.0,1.0,1.0,0.0,0.0,0.75
4295,DJ-43,0.0,1.0,0.0,0.0,0.0,0.5
4296,DK-43,0.0,1.0,1.0,0.0,0.0,0.75
4297,DL-43,0.0,1.0,1.0,0.0,0.0,0.75
4298,DM-43,0.0,1.0,1.0,0.0,0.0,0.75
4299,DN-43,0.0,0.0,0.0,0.0,0.0,0.0
4300,DO-43,0.0,1.0,0.0,0.0,0.0,0.5
4301,Q-42,0.0,0.0,0.0,0.0,0.0,0.0
4302,R-42,0.0,0.0,0.0,0.0,0.0,0.0
4303,U-42,0.0,1.0,1.0,0.0,0.0,0.75
4304,V-42,0.0,1.0,1.0,0.0,0.0,0.75
4305,W-42,0.0,1.0,1.0,0.0,0.0,0.75
4306,X-42,0.0,1.0,1.0,0.0,0.0,0.75
4307,Y-42,0.0,1.0,1.0,0.0,0.0,0.75
4308,Z-42,0.0,1.0,1.0,0.0,0.0,0.75
4309,AA-42,0.0,1.0,1.0,0.0,0.0,0.75
4310,AB-42,0.0,1.0,1.0,0.0,0.0,0.75
4311,AC-42,0.0,1.0,1.0,0.0,0.0,0.75
4312,AE-42,0.0,0.0,0.0,0.0,0.0,0.0
4313,AF-42,0.0,1.0,1.0,0.0,0.0,0.75
4314,AG-42,0.0,1.0,1.0,0.0,0.0,0.75
4315,AI-42,0.0,1.0,1.0,1.0,0.0,1.25
4316,AR-42,1.0,2.0,2.0,1.0,0.0,2.3
4317,AU-42,0.0,1.0,1.0,1.0,0.0,1.25
4318,AX-42,1.0,1.0,1.0,1.0,0.0,1.55
4319,AY-42,0.0,1.0,2.0,0.0,0.0,1.0
4320,AZ-42,2.0,1.0,1.0,2.0,0.0,2.35
4321,BA-42,1.0,1.0,1.0,3.0,0.0,2.55
4322,BB-42,0.0,1.0,2.0,0.0,0.0,1.0
4323,BC-42,1.0,1.0,2.0,1.0,0.0,1.8
4324,BD-42,0.0,4.0,3.0,3.0,0.0,4.25
4325,BE-42,2.0,3.0,2.0,2.0,0.0,3.6
4326,BF-42,0.0,1.0,2.0,0.0,0.0,1.0
4327,BG-42,0.0,1.0,1.0,1.0,0.0,1.25
4328,BI-42,1.0,3.0,4.0,3.0,0.0,4.3
4329,BL-42,0.0,1.0,2.0,0.0,0.0,1.0
4330,BM-42,0.0,2.0,3.0,0.0,0.0,1.75
4331,BN-42,0.0,1.0,1.0,0.0,0.0,0.75
4332,BO-42,0.0,2.0,2.0,2.0,0.0,2.5
4333,BP-42,0.0,1.0,1.0,0.0,0.0,0.75
4334,BQ-42,0.0,1.0,1.0,0.0,0.0,0.75
4335,BR-42,1.0,1.0,1.0,0.0,0.0,1.05
4336,BS-42,0.0,1.0,2.0,0.0,0.0,1.0
4337,BT-42,0.0,1.0,1.0,1.0,0.0,1.25
4338,BU-42,0.0,2.0,3.0,1.0,0.0,2.25
4339,BW-42,0.0,1.0,3.0,0.0,0.0,1.25
4340,BY-42,0.0,1.0,2.0,0.0,0.0,1.0
4341,CC-42,0.0,2.0,2.0,2.0,0.0,2.5
4342,CD-42,0.0,2.0,3.0,1.0,0.0,2.25
4343,CE-42,1.0,2.0,3.0,2.0,0.0,3.05
4344,CF-42,1.0,2.0,3.0,2.0,0.0,3.05
4345,CG-42,0.0,1.0,3.0,0.0,0.0,1.25
4346,CH-42,0.0,1.0,3.0,1.0,0.0,1.75
4347,CI-42,2.0,3.0,2.0,3.0,0.0,4.1
4348,CJ-42,0.0,3.0,3.0,2.0,0.0,3.25
4349,CK-42,1.0,2.0,2.0,2.0,0.0,2.8
4350,CL-42,0.0,2.0,2.0,0.0,0.0,1.5
4351,CN-42,0.0,1.0,1.0,0.0,0.0,0.75
4352,CP-42,1.0,2.0,2.0,2.0,0.0,2.8
4353,CQ-42,4.0,4.0,3.0,4.0,0.0,5.95
4354,CR-42,1.0,2.0,2.0,1.0,1.0,2.8
4355,CS-42,1.0,2.0,2.0,1.0,2.0,3.3
4356,CT-42,3.0,3.0,3.0,4.0,2.0,6.15
4357,CU-42,2.0,2.0,2.0,2.0,3.0,4.6
4358,CV-42,2.0,1.0,1.0,2.0,3.0,3.85
4359,CX-42,2.0,0.0,0.0,0.0,1.0,1.1
4360,CY-42,0.0,1.0,2.0,0.0,2.0,2.0
4361,CZ-42,0.0,0.0,0.0,0.0,2.0,1.0
4362,DA-42,1.0,1.0,0.0,1.0,2.0,2.3
4363,DB-42,0.0,1.0,1.0,0.0,2.0,1.75
4364,DC-42,0.0,1.0,1.0,3.0,2.0,3.25
4365,DD-42,3.0,2.0,1.0,2.0,1.0,3.65
4366,DE-42,1.0,2.0,0.0,1.0,0.0,1.8
4367,U-41,0.0,0.0,0.0,0.0,0.0,0.0
4368,V-41,0.0,0.0,0.0,0.0,0.0,0.0
4369,AB-41,0.0,0.0,0.0,0.0,0.0,0.0
4370,AF-41,0.0,0.0,0.0,0.0,0.0,0.0
